Nome;Data;P - Total (W);P - Fase A (W);P - Fase B (W);P - Fase C (W);Q - Total (var);Q - Fase A (var);Q - Fase B (var);Q - Fase C (var);FP - Total;FP - Fase A;FP - Fase B;FP - Fase C;V - Fase A (V);V - Fase B (V);V - Fase C (V);I - Fase A (A);I - Fase B (A);I - Fase C (A)
MedCentralDeLabs;24/06/2024, 0:00:00;59,746393442622946;54,697477076965825;-5,069458182828563;4,158557932759099;-117,94580716865796;-30,09609335926646;-32,19887468741317;-55,41547374270631;0,34181994998610726;0,7175743262017227;-0,19110308419005279;0,17830786329535983;222,98075298694081;224,1147096415671;223,34691025284803;0,3411169769380384;0,16108919144206724;0,2760322311753265
MedCentralDeLabs;24/06/2024, 1:00:00;60,369416666666666;54,720686111111114;-4,150205555555556;3,729163888888889;-118,12664444444444;-30,310669444444446;-32,15233611111111;-55,377361111111114;0,34604444444444443;0,7163833333333333;-0,1739388888888889;0,17800555555555556;222,53105000000002;223,6503111111111;222,91459999999998;0,34263611111111114;0,16014166666666665;0,2762166666666667
MedCentralDeLabs;24/06/2024, 2:00:00;59,71384722222222;54,58046944444445;-4,723461111111111;3,9045805555555555;-117,8555361111111;-30,14904166666667;-32,1398;-55,31345;0,34249444444444443;0,7164916666666666;-0,18978055555555556;0,1795027777777778;222,65026388888887;223,8258833333333;223,05918055555557;0,3415777777777778;0,1607527777777778;0,2756555555555556
MedCentralDeLabs;24/06/2024, 3:00:00;59,908952513966476;54,70732681564246;-4,781969273743016;3,952829608938548;-117,78615083798884;-30,03690502793296;-32,15979329608938;-55,29932681564246;0,34375698324022347;0,7180391061452513;-0,18884357541899444;0,18008659217877096;222,81764245810058;223,97614525139664;223,23301117318434;0,34123463687150835;0,160463687150838;0,2755446927374302
MedCentralDeLabs;24/06/2024, 4:00:00;60,05351666666667;54,73354166666667;-4,463158333333333;3,6996416666666665;-118,20023333333334;-30,267425;-32,21026111111111;-55,43568888888889;0,3443805555555555;0,7165027777777777;-0,18230555555555555;0,17799166666666666;222,77399722222222;223,94109999999998;223,1916611111111;0,34227222222222226;0,16040277777777778;0,27517222222222226
MedCentralDeLabs;24/06/2024, 5:00:00;59,71366666666667;54,86263888888889;-4,674427777777778;3,286869444444444;-119,18747222222223;-30,39455277777778;-32,80702222222222;-55,72324444444444;0,34046111111111105;0,7178944444444445;-0,18215277777777777;0,17001388888888888;223,36754722222224;224,66911944444448;223,79314722222222;0,34145000000000003;0,16230277777777777;0,2752055555555556
MedCentralDeLabs;24/06/2024, 6:00:00;57,76105336297943;55,03284880489161;-3,752898832684825;0,005169538632573653;-119,89127292940522;-30,965605892162312;-33,51461367426348;-55,15015008337965;0,3294135630906059;0,7169622012229017;-0,14994163424124513;0,11977209560867148;222,9741272929405;224,33373818788218;223,33342412451358;0,3437965536409116;0,16405503057254028;0,2692745969983324
MedCentralDeLabs;24/06/2024, 7:00:00;57,95707222222222;55,039030555555556;-3,8980277777777776;0,007383333333333333;-119,27314166666666;-30,39481388888889;-33,50710277777778;-55,102136111111115;0,33116666666666666;0,7208805555555555;-0,15096666666666667;0,12399444444444445;223,26231111111113;224,54559444444445;223,58275833333332;0,3411944444444444;0,16442222222222225;0,269625
MedCentralDeLabs;24/06/2024, 8:00:00;58,49735;54,858847222222224;-3,5393888888888885;0,056786111111111114;-118,01365833333332;-29,435702777777777;-33,577352777777776;-54,79816944444445;0,3351166666666667;0,7238305555555555;-0,15058888888888888;0,13497222222222222;223,25421944444443;224,3278027777778;223,626675;0,3388555555555556;0,16508333333333336;0,2707611111111111
MedCentralDeLabs;24/06/2024, 9:00:00;59,017652777777776;54,627405555555555;-2,5120694444444447;0,1632722222222222;-116,81781388888889;-29,13651388888889;-33,244144444444444;-54,211275;0,3403083333333334;0,7255805555555556;-0,13704444444444444;0,1396638888888889;222,3300138888889;223,29555555555555;222,69344166666667;0,33813055555555555;0,16435000000000002;0,26893333333333336
MedCentralDeLabs;24/06/2024, 10:00:00;59,094525000000004;54,718244444444444;-2,735461111111111;0,08811388888888888;-117,08825833333333;-29,34238888888889;-33,2436;-54,29891388888889;0,34075833333333333;0,7253388888888889;-0,13387222222222223;0,13755;222,49603888888888;223,37383055555557;222,73423888888888;0,3385777777777778;0,16440833333333332;0,2681583333333334
MedCentralDeLabs;24/06/2024, 11:00:00;59,470483333333334;54,82663055555555;-2,7705333333333333;0,15347222222222223;-117,71306666666668;-29,442397222222223;-33,41883055555556;-54,63210555555556;0,34236944444444445;0,72555;-0,12808611111111112;0,13840555555555556;222,927425;223,76659444444445;223,10425555555557;0,33826944444444446;0,16417222222222222;0,2679638888888889
MedCentralDeLabs;24/06/2024, 12:00:00;59,566247222222216;54,94363611111111;-2,816063888888889;0,17412777777777777;-117,79837222222223;-29,365322222222222;-33,440619444444444;-54,80213055555555;0,3419194444444444;0,7254055555555555;-0,13097777777777778;0,13916944444444443;223,427975;224,26353055555555;223,6618611111111;0,3383333333333333;0,16360000000000002;0,26922222222222225
MedCentralDeLabs;24/06/2024, 13:00:00;59,437580555555556;54,65870833333334;-2,6084833333333335;0,3307305555555556;-117,05705;-29,35166388888889;-33,19681666666667;-54,31198611111111;0,34311111111111114;0,7247805555555555;-0,1290611111111111;0,14151111111111112;222,6540861111111;223,45745833333334;222,77324166666665;0,33831666666666665;0,16319444444444445;0,2685055555555556
MedCentralDeLabs;24/06/2024, 14:00:00;60,56966944444444;54,12725555555556;-1,5124305555555555;0,47881388888888887;-116,44145555555555;-28,906233333333333;-33,00694722222222;-54,31211388888889;0,35039722222222225;0,7208694444444445;-0,11085;0,15638333333333335;223,13733055555556;223,7939333333333;223,18436944444443;0,3359138888888889;0,161975;0,26983333333333337
MedCentralDeLabs;24/06/2024, 15:00:00;60,21014722222222;55,07621944444445;-1,8074111111111113;0,19646388888888888;-118,19356388888889;-29,431711111111113;-33,57536666666667;-54,960055555555556;0,34446944444444444;0,7240555555555556;-0,11526388888888889;0,138675;223,41786944444442;224,20358888888887;223,58705;0,3399277777777778;0,16459444444444443;0,27175
MedCentralDeLabs;24/06/2024, 16:00:00;60,155861111111115;55,20676944444444;-2,219047222222222;0,09430833333333333;-118,89939722222222;-29,454555555555554;-33,805502777777775;-55,39350833333334;0,34254444444444443;0,7215194444444444;-0,12046666666666665;0,13737222222222223;224,19653055555557;224,88479722222223;224,37778055555555;0,3406666666666667;0,16455277777777777;0,2725222222222222
MedCentralDeLabs;24/06/2024, 17:00:00;61,74169722222222;54,98173333333333;-3,4165138888888893;4,152405555555555;-117,64741666666667;-29,0397;-33,029272222222225;-55,33965833333334;0,3515527777777778;0,7196638888888889;-0,14671388888888892;0,17922500000000002;223,82974166666665;224,42784444444445;223,89794166666667;0,3405444444444444;0,16245;0,2762055555555556
MedCentralDeLabs;24/06/2024, 18:00:00;61,727019444444444;55,820661111111114;-4,6073055555555555;4,632402777777778;-118,09557222222222;-29,498433333333335;-32,71613611111111;-55,640772222222225;0,34939444444444445;0,7234777777777778;-0,18126388888888886;0,18415833333333334;224,22362222222225;224,69266944444445;224,2694;0,34329444444444446;0,16172222222222224;0,2763388888888889
MedCentralDeLabs;24/06/2024, 19:00:00;61,71702222222222;56,17298333333333;-4,658386111111111;4,1338;-118,34636666666668;-29,864619444444447;-32,81194166666667;-55,36666666666667;0,3499472222222222;0,7286805555555556;-0,18300833333333336;0,18070277777777777;223,46860555555554;224,02687777777777;223,5675138888889;0,34444444444444444;0,1627638888888889;0,2765027777777778
MedCentralDeLabs;24/06/2024, 20:00:00;60,61960277777778;55,09067777777778;-4,669888888888888;4,060505555555555;-117,07635833333333;-29,82160277777778;-32,03780555555556;-54,94408888888889;0,3472027777777778;0,723275;-0,1815388888888889;0,17928888888888891;223,27316944444445;223,79049166666667;223,06614444444443;0,3405277777777778;0,16063611111111115;0,2764166666666667
MedCentralDeLabs;24/06/2024, 21:00:00;60,60695;54,99446944444444;-4,515247222222222;3,8468722222222222;-117,49775833333334;-29,96145;-32,185633333333335;-55,12348055555555;0,34650000000000003;0,7213583333333333;-0,17848055555555556;0,17885277777777778;223,5411722222222;224,13597777777778;223,42773333333332;0,3401722222222222;0,16071944444444444;0,27645555555555557
MedCentralDeLabs;24/06/2024, 22:00:00;60,324305555555554;55,03530000000001;-4,472766666666667;3,466822222222222;-117,90480277777777;-29,97622222222222;-32,30278055555556;-55,364894444444445;0,34465555555555555;0,7214444444444444;-0,18190555555555557;0,17608333333333331;223,73270555555555;224,47694722222224;223,7277361111111;0,34032500000000004;0,16073611111111114;0,2763916666666667
MedCentralDeLabs;24/06/2024, 23:00:00;60,24409444444444;55,26934722222222;-4,7497;3,5926750000000003;-118,79277777777777;-30,032169444444445;-32,561502777777775;-55,95379444444445;0,342375;0,7220888888888889;-0,18854166666666666;0,1733361111111111;224,63071111111114;225,43145555555554;224,72876944444442;0,3398111111111111;0,1610166666666667;0,2762583333333334
MedCentralDeLabs;25/06/2024, 0:00:00;59,600674999999995;54,798163888888894;-5,019844444444445;3,669572222222222;-117,94596944444444;-30,12119722222222;-32,26667777777778;-55,313075000000005;0,3412611111111111;0,7162;-0,193575;0,17615;223,23546944444442;224,10270277777778;223,47241388888887;0,3422055555555556;0,1607722222222222;0,2745277777777778
MedCentralDeLabs;25/06/2024, 1:00:00;60,134869371873265;54,774880489160644;-4,468385214007782;3,5036631461923293;-118,51844080044468;-30,790169538632572;-32,237821011673155;-55,18540856031129;0,3446164535853251;0,7100833796553642;-0,17647581989994443;0,17524180100055586;222,42236242356867;223,53091439688714;222,75642023346302;0,34607837687604226;0,15959421901056142;0,2704669260700389
MedCentralDeLabs;25/06/2024, 2:00:00;59,97871388888889;54,791294444444446;-4,3545444444444446;3,0195777777777777;-118,86081666666666;-30,920111111111108;-32,29495;-55,364272222222226;0,3432222222222222;0,7068694444444444;-0,17542777777777777;0,17289444444444443;222,43945277777777;223,62303611111113;222,80047777777776;0,3478361111111111;0,15977222222222223;0,2699138888888889
MedCentralDeLabs;25/06/2024, 3:00:00;59,35523876012287;54,571158894163645;-5,05358279810109;3,7785032113934656;-118,12613795029321;-30,5384361910081;-32,131661547053895;-55,20180675788886;0,3402960067020385;0,7055180117285674;-0,19378106674113374;0,17748952806478638;222,33405194079864;223,49882435074002;222,71962021781624;0,3472912594247417;0,15983524155263892;0,2686875174532254
MedCentralDeLabs;25/06/2024, 4:00:00;59,50683333333333;54,691783333333326;-4,8676416666666675;3,3514;-118,27126388888888;-30,44176388888889;-32,16727777777778;-55,35212777777778;0,3405611111111111;0,7066388888888888;-0,19176666666666667;0,17564166666666664;222,62053888888886;223,75252777777777;222,98754722222225;0,34700000000000003;0,15966111111111111;0,2698305555555556
MedCentralDeLabs;25/06/2024, 5:00:00;116,83514166666667;106,03301666666667;-2,707288888888889;6,9788805555555555;-132,82727500000001;-41,23830277777778;-31,789780555555556;-59,32501388888888;0,37461111111111106;0,7137861111111111;-0,13380555555555554;0,18843055555555557;223,01596666666666;224,172125;223,4138888888889;0,6251916666666667;0,16313055555555556;0,30014444444444444
MedCentralDeLabs;25/06/2024, 6:00:00;529,9816388888888;471,1262027777778;11,759166666666667;38,390272222222215;-272,58090833333335;-144,55396666666667;-28,065036111111112;-97,4437388888889;0,6273388888888889;0,7175666666666666;0,30038055555555554;0,3046861111111111;222,45810277777778;223,63055277777778;222,76836666666668;2,875625;0,1879611111111111;0,5673666666666667
MedCentralDeLabs;25/06/2024, 7:00:00;909,6074027777778;495,28555277777775;82,08435277777777;321,27614722222216;-365,1622555555556;-148,3734916666667;-46,957094444444444;-166,87029444444443;0,7005388888888889;0,7350805555555555;0,3572;0,6267361111111112;222,26078888888892;223,21378333333334;222,39081111111108;2,9537944444444446;0,5448944444444445;2,025427777777778
MedCentralDeLabs;25/06/2024, 8:00:00;3364,1120972222225;1321,1541333333332;1056,2818111111112;982,9126138888889;-354,96710277777777;-26,406797222222224;-147,53291944444445;-179,7656472222222;0,9287305555555555;0,9281277777777777;0,9558916666666666;0,8761166666666667;221,82991388888888;222,55076944444446;221,8730111111111;6,275352777777778;4,966194444444445;5,007858333333334
MedCentralDeLabs;25/06/2024, 9:00:00;1186,9756833333333;657,2906444444444;86,66321944444445;428,6031;-386,42776111111107;-149,5404111111111;-45,566583333333334;-188,07880555555556;0,7276388888888888;0,7162055555555557;0,41994166666666666;0,7567138888888889;221,20561388888888;221,9222527777778;221,07749166666665;3,8883027777777777;0,5660333333333333;2,5069
MedCentralDeLabs;25/06/2024, 10:00:00;968,2686111111111;465,7352527777778;113,77024444444444;377,82343333333336;-417,53697222222223;-165,78037777777777;-52,07106111111111;-196,2228888888889;0,695863888888889;0,6711555555555556;0,36912777777777783;0,7367027777777778;222,94823055555557;223,58165833333334;222,87435000000002;3,103972222222222;0,6975083333333334;2,2968388888888884
MedCentralDeLabs;25/06/2024, 11:00:00;781,503461111111;406,4347638888889;14,965102777777778;348,6395972222222;-383,43627499999997;-145,81879999999998;-39,31828888888889;-194,83988055555557;0,6812305555555557;0,6848777777777778;0,31214166666666665;0,7167611111111112;222,38172777777777;223,10194722222224;222,27545833333335;2,6710555555555553;0,23565555555555556;2,1824250000000003
MedCentralDeLabs;25/06/2024, 12:00:00;696,6307277777778;345,4721027777777;9,605522222222223;330,3593722222222;-377,3084166666667;-135,00111944444444;-41,59462222222223;-197,43436388888887;0,6686277777777779;0,6867416666666667;0,23193611111111112;0,6940888888888889;223,38443333333333;224,18307222222225;223,18127222222222;2,2503277777777777;0,22875277777777778;2,127075
MedCentralDeLabs;25/06/2024, 13:00:00;692,8643194444444;343,4153694444445;9,10755;329,41724444444446;-380,1091166666667;-136,32319166666667;-41,700211111111116;-198,7468722222222;0,6675222222222222;0,6864805555555555;0,21773333333333333;0,6945527777777778;223,24717222222225;224,0812277777778;222,99640000000002;2,2389555555555556;0,22823333333333332;2,122113888888889
MedCentralDeLabs;25/06/2024, 14:00:00;955,6624423450959;528,6861016949152;20,895237565990552;393,2350625173659;-443,0990330647402;-195,45554320644624;-40,703931647679916;-202,69245068074466;0,7126868574604057;0,7199527646568492;0,3723478744095582;0,7368602389552653;222,64823839955542;223,5590358432898;222,43178382884133;3,2728091136426785;0,25661294804112256;2,392747985551542
MedCentralDeLabs;25/06/2024, 15:00:00;1696,3392166666665;1236,5151361111111;43,61564166666667;394,0948138888889;-283,52506666666665;-98,31770555555555;-15,353691666666666;-166,6554638888889;0,8292861111111112;0,8540972222222222;0,6647777777777777;0,7557638888888889;221,6644388888889;222,527475;221,53115555555556;6,1868638888888885;0,28766388888888894;2,350836111111111
MedCentralDeLabs;25/06/2024, 16:00:00;1365,0531527777778;972,0357583333333;31,870944444444444;342,1038222222222;-292,6022388888889;-97,27960833333333;-22,20059722222222;-169,92112500000002;0,7780777777777778;0,8053777777777776;0,5398833333333333;0,7194666666666667;223,18130555555555;223,82213888888887;223,03046388888887;5,049666666666666;0,26342777777777776;2,1281583333333334
MedCentralDeLabs;25/06/2024, 17:00:00;1126,1019444444444;748,3458250000001;22,3747;339,45878611111107;-299,11260000000004;-92,2867111111111;-28,418608333333335;-174,43651666666665;0,7489583333333333;0,7848833333333333;0,4238472222222222;0,7058388888888889;224,48568055555555;225,0726138888889;224,50037222222224;3,9519;0,23966666666666667;2,137063888888889
MedCentralDeLabs;25/06/2024, 18:00:00;412,8335027777778;282,20781666666664;4,305158333333334;120,73012777777777;-268,1230194444444;-101,64705555555557;-35,145827777777775;-129,20114722222223;0,5034166666666666;0,6897277777777777;0,07494166666666667;0,4166416666666667;224,58770277777776;224,9718388888889;224,47198055555555;1,8331388888888889;0,19969444444444448;1,0335472222222222
MedCentralDeLabs;25/06/2024, 19:00:00;80,37038055555556;53,64145;-4,718588888888888;32,56568055555555;-181,04215;-32,204797222222226;-35,384480555555555;-112,51504444444446;0,3151277777777778;0,6971361111111112;-0,18266944444444444;0,2375611111111111;224,099375;224,38622222222222;223,98126666666667;0,3428138888888889;0,17393333333333336;0,6113083333333333
MedCentralDeLabs;25/06/2024, 20:00:00;79,50595;53,49079722222222;-5,464944444444444;32,416355555555555;-181,6994361111111;-32,22665833333333;-35,50366666666667;-113,03696111111111;0,31209166666666666;0,6967388888888889;-0,1961027777777778;0,23673055555555556;224,71133611111108;225,0223638888889;224,51684444444444;0,34097777777777777;0,17418333333333333;0,6087555555555556
MedCentralDeLabs;25/06/2024, 21:00:00;80,12554166666666;53,7802;-4,810783333333333;32,175444444444445;-183,24346666666665;-32,51512777777778;-35,87893888888889;-113,90104722222223;0,31237500000000007;0,6962999999999999;-0,18036944444444444;0,23326944444444445;225,1938861111111;225,70355555555557;225,1502611111111;0,342325;0,17473333333333332;0,611675
MedCentralDeLabs;25/06/2024, 22:00:00;80,03166666666667;53,33779444444444;-4,862483333333333;32,347655555555555;-180,73713888888886;-32,54585277777778;-35,33556111111111;-111,907925;0,3150638888888889;0,6945277777777779;-0,17754444444444448;0,23699166666666668;223,1757388888889;223,80055;223,27430277777776;0,34336944444444445;0,17385277777777777;0,6098583333333333
MedCentralDeLabs;25/06/2024, 23:00:00;79,26255555555554;53,055675;-4,976458333333333;32,30207222222222;-179,967575;-32,49093611111111;-35,079394444444446;-111,46417222222223;0,3140222222222222;0,6936416666666666;-0,19085;0,23858055555555555;222,7371027777778;223,45344444444444;222,91453888888887;0,3426388888888889;0,17333055555555557;0,6063916666666668
MedCentralDeLabs;26/06/2024, 0:00:00;78,19867777777777;52,86559444444445;-5,475575;31,817408333333333;-180,04878333333332;-32,84791388888889;-34,86873055555555;-111,38820555555557;0,31028055555555556;0,6881138888888889;-0,19947222222222222;0,23614166666666667;222,42353055555554;223,2265111111111;222,7208388888889;0,3448194444444444;0,17301666666666668;0,6046361111111112
MedCentralDeLabs;26/06/2024, 1:00:00;78,123325;52,73988611111111;-5,504266666666667;31,870350000000002;-179,27263888888888;-32,75620833333333;-34,75533333333333;-110,828975;0,31224166666666664;0,6867638888888888;-0,2014;0,2391;221,4911361111111;222,40846944444445;221,78707777777777;0,34622222222222226;0,1728861111111111;0,5995861111111112
MedCentralDeLabs;26/06/2024, 2:00:00;77,53485555555555;52,328358333333334;-5,405722222222222;31,682416666666665;-176,89276388888888;-32,972633333333334;-34,12068333333333;-108,86865555555556;0,3143333333333333;0,6817194444444444;-0,20629999999999998;0,24287777777777778;219,34264166666668;220,29131388888888;219,585375;0,3490083333333333;0,17100555555555555;0,592786111111111
MedCentralDeLabs;26/06/2024, 3:00:00;77,2027906328408;52,22658488988012;-5,242996933370505;31,333074993030387;-176,98207136883187;-33,288982436576525;-34,020683022023974;-108,73988291051018;0,31370225815444663;0,6791831614162253;-0,2022330638416504;0,2413130749930304;219,27058544744915;220,2347309729579;219,46943964315585;0,34986060775020905;0,17073877892389186;0,5895762475606356
MedCentralDeLabs;26/06/2024, 4:00:00;77,26920555555556;52,18973888888889;-5,237263888888888;31,400316666666665;-176,6860027777778;-33,084094444444446;-34,10895277777777;-108,55379444444445;0,3138888888888889;0,6798388888888889;-0,2028888888888889;0,24200555555555556;219,01920833333335;219,98266666666666;219,21155000000002;0,34978333333333333;0,171025;0,5905111111111111
MedCentralDeLabs;26/06/2024, 5:00:00;122,70555555555555;94,85315555555555;-3,2115999999999993;31,390741666666667;-180,72048611111111;-39,48505555555556;-33,33154444444445;-106,88101944444443;0,3377777777777778;0,686536111111111;-0,1509916666666667;0,24510833333333332;219,1644;220,17071944444444;219,45563333333334;0,5663861111111111;0,17439166666666664;0,5855527777777777
MedCentralDeLabs;26/06/2024, 6:00:00;485,941525;430,75212777777784;10,243113888888889;36,93917777777777;-254,88729444444445;-132,82280833333334;-27,227669444444444;-92,53750555555555;0,633725;0,7286972222222221;0,2862944444444444;0,3067388888888889;219,00129166666667;220,0721361111111;219,14995555555555;2,6105972222222222;0,17743055555555556;0,5520861111111112
MedCentralDeLabs;26/06/2024, 7:00:00;632,6525833333333;564,8183138888888;16,288244444444445;41,520605555555555;-282,9537138888889;-163,03506388888889;-26,216691666666666;-90,92481666666666;0,6637333333333334;0,7341833333333333;0,40575;0,33145277777777776;221,47298055555555;222,59016388888887;221,65889444444446;3,457063888888889;0,1970777777777778;0,5644944444444444
MedCentralDeLabs;26/06/2024, 8:00:00;1568,3548222222223;1203,793175;40,99682222222222;303,2169388888889;-174,0792833333333;-23,999558333333333;-7,441416666666666;-139,50836666666666;0,8751305555555556;0,9160277777777778;0,7723138888888889;0,6512416666666667;220,95574166666668;222,0653861111111;221,41226666666668;5,730063888888889;0,24182222222222224;1,8731833333333334
MedCentralDeLabs;26/06/2024, 9:00:00;743,2456777777778;349,5774361111111;10,427058333333335;371,06061666666665;-407,61390555555556;-143,118575;-46,57259166666667;-214,45484166666665;0,6424805555555556;0,6199722222222223;0,22768888888888889;0,7098777777777777;222,15478055555553;222,9601722222222;222,44503055555555;2,534736111111111;0,2587388888888889;2,3441694444444443
MedCentralDeLabs;26/06/2024, 10:00:00;727,0883444444445;337,0217666666667;10,26025277777778;367,93654444444445;-400,55484722222224;-139,94411944444445;-45,68481111111112;-211,48375833333333;0,645936111111111;0,6217277777777779;0,22678055555555554;0,7164111111111111;222,74252222222222;223,48719999999997;222,78287777777777;2,434047222222222;0,2524194444444445;2,301486111111111
MedCentralDeLabs;26/06/2024, 11:00:00;740,0899472222222;351,3128472222222;11,611616666666666;365,2796361111111;-401,36841111111113;-144,32062222222223;-45,23676666666666;-208,30887777777778;0,648838888888889;0,6151222222222222;0,24773611111111113;0,7311916666666667;223,93010555555557;224,47094722222224;223,830825;2,5484750000000003;0,2528944444444445;2,2275722222222223
MedCentralDeLabs;26/06/2024, 12:00:00;684,4412277777777;308,9814305555556;9,494847222222223;354,8484138888889;-387,79287500000004;-133,61388055555554;-44,551091666666665;-206,33346666666665;0,6476472222222223;0,6176750000000001;0,216;0,7266027777777778;222,95305;223,5126222222222;222,7590972222222;2,252288888888889;0,24431388888888889;2,188138888888889
MedCentralDeLabs;26/06/2024, 13:00:00;565,5140361111111;224,32814444444443;5,072425;326,5240027777778;-358,96845833333333;-109,3579;-44,491991666666664;-202,22083055555555;0,6524833333333333;0,6421277777777777;0,14708333333333334;0,7131305555555556;222,62624444444444;223,11377777777778;222,44282777777778;1,5678305555555556;0,22614166666666666;2,0534777777777777
MedCentralDeLabs;26/06/2024, 14:00:00;1573,370636111111;1151,0251277777777;39,3117;362,3131888888889;-241,03744722222223;-56,764922222222225;-12,699213888888888;-166,926625;0,8381638888888889;0,8649111111111111;0,6615277777777778;0,7579888888888889;222,02462500000001;222,6775583333333;221,97523055555558;5,626641666666667;0,26271666666666665;2,1516888888888888
MedCentralDeLabs;26/06/2024, 15:00:00;1556,216036111111;1082,5168444444446;38,780025;415,0425277777778;-271,7349222222222;-65,92226111111111;-16,77003333333333;-183,34123333333332;0,8235055555555555;0,8434916666666666;0,66025;0,7599583333333333;221,87320555555556;222,43872777777776;221,7375138888889;5,4032333333333336;0,2633027777777778;2,462472222222223
MedCentralDeLabs;26/06/2024, 16:00:00;1420,0707166666666;934,3515972222223;32,107636111111105;434,5634416666667;-307,34556944444444;-78,82549999999999;-23,256091666666666;-199,44578055555556;0,7887944444444444;0,8030111111111111;0,557811111111111;0,7494805555555556;223,67330555555557;224,1928972222222;223,52109444444443;4,781647222222222;0,26214722222222225;2,5906444444444445
MedCentralDeLabs;26/06/2024, 17:00:00;1223,1345805555557;757,9773777777777;24,564100000000003;423,5455361111111;-336,07270277777775;-93,34087777777778;-30,693172222222227;-207,0158416666667;0,7525;0,759825;0,44045833333333334;0,7420805555555555;225,02544166666667;225,38199166666666;224,9082611111111;4,039725;0,25776944444444444;2,5328555555555554
MedCentralDeLabs;26/06/2024, 18:00:00;360,33672777777775;174,4901361111111;1,614911111111111;180,28735833333334;-278,29454444444445;-80,46616388888889;-39,71880833333333;-156,06555833333334;0,4866916666666667;0,6348277777777778;-0,013061111111111107;0,5027027777777778;224,18273055555557;224,3126388888889;223,86323611111112;1,2293555555555555;0,20521944444444443;1,356286111111111
MedCentralDeLabs;26/06/2024, 19:00:00;81,16641388888888;53,72046111111111;-4,849580555555555;33,211669444444446;-185,71028333333334;-33,499205555555555;-35,468272222222225;-115,75864444444444;0,3087583333333334;0,6439527777777778;-0,18208888888888888;0,238975;223,8516111111111;223,85333333333332;223,44910555555558;0,3720333333333333;0,17299166666666665;0,6205555555555555
